satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
C25,2025-03-25 13:00:00,42.59375,4.38518266046e-09,-2.45938802784,2.072192728519e-06,0.000562880304642,8.607283234596e-06,5282.65770052,219600.00000000003,1.769512891769e-08,0.2703754288047,3.5390257835390003e-08,0.9463100637383001,179.9765625,0.8152985558402,-6.995112803097001e-09,5.066282459571001e-10,219600.99999999997
C25,2025-03-25 14:00:00,44.609375,4.343395205559e-09,-1.972408337833,2.171378582716e-06,0.0005611239466816,8.916016668080999e-06,5282.660135269,223200.00000000003,-7.916241884232e-09,0.270350145923,3.0733644962310004e-08,0.9463119033578,173.578125,0.8158754224748,-6.9845766499390004e-09,5.200216609895e-10,223200.00000000003
C25,2025-03-25 14:00:00,43.38671875,4.35375277985e-09,-1.972043461194,2.126209437847e-06,0.0005625372286886001,8.732080459595e-06,5282.659429347999,223200.00000000003,-3.818422555923e-08,0.27035000402,1.769512891769e-08,0.9463119231071,178.94921875,0.8155132237077001,-6.9685045519e-09,5.366294956296e-10,6.0
C25,2025-03-25 14:00:00,43.38671875,4.35375277985e-09,-1.972043461194,2.126209437847e-06,0.0005625372286886001,8.732080459595e-06,5282.659429347999,223200.00000000003,-3.818422555923e-08,0.27035000402,1.769512891769e-08,0.9463119231071,178.94921875,0.8155132237077001,-6.9685045519e-09,5.366294956296e-10,6.0
C25,2025-03-25 14:00:00,43.38671875,4.35375277985e-09,-1.972043461194,2.126209437847e-06,0.0005625372286886001,8.732080459595e-06,5282.659429347999,223200.00000000003,-3.818422555923e-08,0.27035000402,1.769512891769e-08,0.9463119231071,178.94921875,0.8155132237077001,-6.9685045519e-09,5.366294956296e-10,6.0
C25,2025-03-25 14:00:00,43.38671875,4.35375277985e-09,-1.972043461194,2.126209437847e-06,0.0005625372286886001,8.732080459595e-06,5282.659429347999,223200.00000000003,-3.818422555923e-08,0.27035000402,1.769512891769e-08,0.9463119231071,178.94921875,0.8155132237077001,-6.9685045519e-09,5.366294956296e-10,225022.0
C25,2025-03-25 15:00:00,40.15625,4.294464595974001e-09,-1.483757413138,2.0144507288929997e-06,0.0005611769156530001,8.884817361832e-06,5282.661329269,226799.99999999997,-3.818422555923e-08,0.2703248579211,-1.396983861923e-09,0.9463138973151001,174.625,0.8147837286356,-6.9560040312030005e-09,5.421654405097e-10,226799.99999999997
C25,2025-03-25 15:00:00,39.20703125,4.280356865473e-09,-1.483500073413,1.933425664902e-06,0.0005612461245619,8.915551006794e-06,5282.661620701,226799.99999999997,-2.607703208923e-08,0.2703247335731,-3.5390257835390003e-08,0.9463139894789001,175.40625,0.8145266229776,-6.931002989809001e-09,5.507372261304e-10,7.0
C25,2025-03-25 15:00:00,39.20703125,4.280356865473e-09,-1.483500073413,1.933425664902e-06,0.0005612461245619,8.915551006794e-06,5282.661620701,226799.99999999997,-2.607703208923e-08,0.2703247335731,-3.5390257835390003e-08,0.9463139894789001,175.40625,0.8145266229776,-6.931002989809001e-09,5.507372261304e-10,7.0
C25,2025-03-25 15:00:00,39.20703125,4.280356865473e-09,-1.483500073413,1.933425664902e-06,0.0005612461245619,8.915551006794e-06,5282.661620701,226799.99999999997,-2.607703208923e-08,0.2703247335731,-3.5390257835390003e-08,0.9463139894789001,175.40625,0.8145266229776,-6.931002989809001e-09,5.507372261304e-10,7.0
C25,2025-03-25 15:00:00,39.20703125,4.280356865473e-09,-1.483500073413,1.933425664902e-06,0.0005612461245619,8.915551006794e-06,5282.661620701,226799.99999999997,-2.607703208923e-08,0.2703247335731,-3.5390257835390003e-08,0.9463139894789001,175.40625,0.8145266229776,-6.931002989809001e-09,5.507372261304e-10,226801.0
C25,2025-03-25 16:00:00,38.796875,4.243748197718e-09,-0.9960123829079001,1.992098987103e-06,0.0005611404776573,8.94907861948e-06,5282.661466599,230399.99999999997,9.313225746155e-09,0.2702997454694,-3.492459654808e-08,0.9463161048585,174.625,0.8145972446164,-6.9035018442760005e-09,5.510943838646e-10,230399.99999999997
C25,2025-03-25 16:00:00,32.1015625,4.238569410572001e-09,-0.9938073403848,1.653097569942e-06,0.0005598418065347001,8.938834071159e-06,5282.662111508999,230399.99999999997,6.519258022308e-09,0.2702997476637,-3.5390257835390003e-08,0.9463160968124001,174.65625,0.8123889880622001,-6.905287632947e-09,5.510943838646e-10,8.0
C25,2025-03-25 16:00:00,32.1015625,4.238569410572001e-09,-0.9938073403848,1.653097569942e-06,0.0005598418065347001,8.938834071159e-06,5282.662111508999,230399.99999999997,6.519258022308e-09,0.2702997476637,-3.5390257835390003e-08,0.9463160968124001,174.65625,0.8123889880622001,-6.905287632947e-09,5.510943838646e-10,8.0
C25,2025-03-25 16:00:00,32.1015625,4.238569410572001e-09,-0.9938073403848,1.653097569942e-06,0.0005598418065347001,8.938834071159e-06,5282.662111508999,230399.99999999997,6.519258022308e-09,0.2702997476637,-3.5390257835390003e-08,0.9463160968124001,174.65625,0.8123889880622001,-6.905287632947e-09,5.510943838646e-10,8.0
C25,2025-03-25 16:00:00,32.1015625,4.238569410572001e-09,-0.9938073403848,1.653097569942e-06,0.0005598418065347001,8.938834071159e-06,5282.662111508999,230399.99999999997,6.519258022308e-09,0.2702997476637,-3.5390257835390003e-08,0.9463160968124001,174.65625,0.8123889880622001,-6.905287632947e-09,5.510943838646e-10,230401.0
C25,2025-03-25 17:00:00,36.046875,4.261963242162001e-09,-0.5093000938446001,1.841690391302e-06,0.0005604261532426001,9.228941053152e-06,5282.6597862240005,234000.0,5.587935447693e-09,0.2702748978058,-2.887099981308e-08,0.9463181017417001,168.984375,0.8154434637276999,-6.901001740137e-09,5.489514374594e-10,234000.0
C25,2025-03-25 17:00:00,35.91796875,4.2794639711370004e-09,-0.5092914874976,1.778826117516e-06,0.0005604038015008001,9.129755198955998e-06,5282.659766537,234000.0,7.450580596924e-09,0.2702748846395,-3.818422555923e-08,0.9463180724833,168.8125,0.8154349429612999,-6.907073421618e-09,5.521658570671e-10,9.0
C25,2025-03-25 17:00:00,35.91796875,4.2794639711370004e-09,-0.5092914874976,1.778826117516e-06,0.0005604038015008001,9.129755198955998e-06,5282.659766537,234000.0,7.450580596924e-09,0.2702748846395,-3.818422555923e-08,0.9463180724833,168.8125,0.8154349429612999,-6.907073421618e-09,5.521658570671e-10,9.0
C25,2025-03-25 17:00:00,35.91796875,4.2794639711370004e-09,-0.5092914874976,1.778826117516e-06,0.0005604038015008001,9.129755198955998e-06,5282.659766537,234000.0,7.450580596924e-09,0.2702748846395,-3.818422555923e-08,0.9463180724833,168.8125,0.8154349429612999,-6.907073421618e-09,5.521658570671e-10,9.0
C25,2025-03-25 17:00:00,35.91796875,4.2794639711370004e-09,-0.5092914874976,1.778826117516e-06,0.0005604038015008001,9.129755198955998e-06,5282.659766537,234000.0,7.450580596924e-09,0.2702748846395,-3.818422555923e-08,0.9463180724833,168.8125,0.8154349429612999,-6.907073421618e-09,5.521658570671e-10,234003.0
C25,2025-03-25 18:00:00,35.953125,4.244462513186e-09,-0.02175696386488,1.72620639205e-06,0.0005604032194242001,9.237788617611001e-06,5282.659742355,237600.0,2.5611370801929997e-08,0.2702499711446,-4.19095158577e-08,0.9463200254788999,168.828125,0.8154593349259001,-6.914573734036001e-09,5.614519581562e-10,237600.0
C25,2025-03-25 18:00:00,34.63671875,4.269999291181e-09,-0.02310230648665,1.7341226339339998e-06,0.0005602558958344,9.225681424141e-06,5282.659428054,237600.0,4.656612873077e-08,0.2702499162852,-4.0978193283079996e-08,0.9463199815914001,166.08984375,0.8168062231205999,-6.9222526253210004e-09,5.727024267834001e-10,10.0
C25,2025-03-25 18:00:00,34.63671875,4.269999291181e-09,-0.02310230648665,1.7341226339339998e-06,0.0005602558958344,9.225681424141e-06,5282.659428054,237600.0,4.656612873077e-08,0.2702499162852,-4.0978193283079996e-08,0.9463199815914001,166.08984375,0.8168062231205999,-6.9222526253210004e-09,5.727024267834001e-10,10.0
C25,2025-03-25 18:00:00,34.63671875,4.269999291181e-09,-0.02310230648665,1.7341226339339998e-06,0.0005602558958344,9.225681424141e-06,5282.659428054,237600.0,4.656612873077e-08,0.2702499162852,-4.0978193283079996e-08,0.9463199815914001,166.08984375,0.8168062231205999,-6.9222526253210004e-09,5.727024267834001e-10,10.0
C25,2025-03-25 18:00:00,34.63671875,4.269999291181e-09,-0.02310230648665,1.7341226339339998e-06,0.0005602558958344,9.225681424141e-06,5282.659428054,237600.0,4.656612873077e-08,0.2702499162852,-4.0978193283079996e-08,0.9463199815914001,166.08984375,0.8168062231205999,-6.9222526253210004e-09,5.727024267834001e-10,237601.0
C25,2025-03-25 19:00:00,37.65625,4.204460846956e-09,0.4655170535567,1.720618456602e-06,0.0005607465282083,9.226612746716e-06,5282.660469055,241200.0,5.4016709327700004e-08,0.27022492452420005,-1.862645149231e-08,0.9463220208992,166.53125,0.8157442821094,-6.924574150594001e-09,5.868101572842e-10,241200.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,11.0
C25,2025-03-25 19:00:00,39.20703125,4.211961159374e-09,0.4660037715219,1.921318471432e-06,0.0005610561347567,9.220093488692998e-06,5282.660776252001,241200.0,5.494803190231e-08,0.270224874785,-2.793967723846e-09,0.9463220011498001,166.21484375,0.8152569972634001,-6.924395571727e-09,5.966319949746001e-10,241201.0
C25,2025-03-25 20:00:00,38.640625,4.1794598055630004e-09,0.9533882443786,1.8063001334669999e-06,0.0005606625927612,9.062699973583e-06,5282.660089493,244800.0,4.330649971962e-08,0.2701998983846,3.725290298462e-09,0.946324149445,167.578125,0.8154316462754001,-6.921002573252e-09,6.043108862598001e-10,244800.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,12.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,12.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,12.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,12.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,12.0
C25,2025-03-25 20:00:00,43.453125,4.178566911227e-09,0.9547054111982001,2.115033566952e-06,0.0005625275080092,9.424053132534e-06,5282.661021009,244800.0,4.936009645462e-08,0.2701999254486,4.6566128730770005e-09,0.9463241516394,161.8046875,0.8141109867389,-6.923324098524e-09,6.012750455191001e-10,244801.0
C25,2025-03-25 21:00:00,45.546875,4.190174537588e-09,1.442670604016,2.2430904209609997e-06,0.0005605348851532,8.970033377409e-06,5282.658187866,248400.0,6.00703060627e-08,0.27017508875690005,2.468004822731e-08,0.9463262794537001,168.96875,0.8137077860354,-6.936360355822001e-09,5.925246810313e-10,248400.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,13.0
C25,2025-03-25 21:00:00,44.75390625,4.194639009266e-09,1.442535516697,2.168118953705e-06,0.0005618457216769,9.329058229923e-06,5282.658663650001,248400.0,5.4016709327700004e-08,0.2701750499896,1.6763806343080003e-08,0.9463262955458,164.234375,0.8138406519127002,-6.930645832075001e-09,5.968105738417e-10,248401.0
C25,2025-03-25 22:00:00,49.28125,4.180888436499e-09,1.93134396256,2.512708306313e-06,0.0005607265047729,9.191222488879998e-06,5282.656900406,252000.0,4.2375177145000004e-08,0.27015012844860004,2.374872565269e-08,0.946328399222,166.15625,0.8125936027567001,-6.940646248632001e-09,5.953819429049e-10,252000.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,14.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,14.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,14.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,14.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,14.0
C25,2025-03-25 22:00:00,51.25390625,4.203925110355e-09,1.931887089183,2.495944499969e-06,0.0005603287718259,9.212642908096e-06,5282.656631648,252000.0,2.9802322387700004e-08,0.2701501613643,3.166496753693e-08,0.9463283516772001,166.5625,0.8120514423906,-6.951718138393e-09,5.935961542339001e-10,252003.00000000003
C25,2025-03-25 23:00:00,49.890625,4.144458347611e-09,2.418623546385,2.527143806219e-06,0.0005605245241895,9.215436875819999e-06,5282.657400131,255600.0,3.911554813385e-08,0.27012514473370003,4.936009645462e-08,0.9463305614149,168.015625,0.8128734838548001,-6.9370746712910005e-09,5.889531036893e-10,255600.0
C25,2025-03-25 23:00:00,53.2109375,4.146601294017e-09,2.420322551646,2.6645138859749997e-06,0.0005600060685538,9.316951036453e-06,5282.656934082001,255600.0,4.656612873077e-08,0.2701251527797,6.519258022308e-08,0.9463306228575,165.6171875,0.811176433783,-6.925109887195e-09,5.852029474803e-10,15.0
C25,2025-03-25 23:00:00,53.2109375,4.146601294017e-09,2.420322551646,2.6645138859749997e-06,0.0005600060685538,9.316951036453e-06,5282.656934082001,255600.0,4.656612873077e-08,0.2701251527797,6.519258022308e-08,0.9463306228575,165.6171875,0.811176433783,-6.925109887195e-09,5.852029474803e-10,15.0
C26,2025-03-25 00:00:00,36.53125,4.192674641728e-09,-0.9260353935712001,1.8659047782419998e-06,0.0009131332626566,8.222647011279999e-06,5282.654439925999,172800.0,1.862645149231e-08,0.27131852893430003,-1.4901161193850002e-08,0.9463407272327,187.28125,0.7931076933989001,-6.902787528808001e-09,4.210889686172e-10,172800.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,20.0
C26,2025-03-25 00:00:00,30.640625,4.183567119506e-09,-0.9247364561738,1.532956957817e-06,0.0009120630566031001,8.176080882549e-06,5282.655036288001,172800.0,3.259629011154e-08,0.2713185186939,-7.450580596924e-09,0.9463407820921002,187.98046875,0.7918059325696001,-6.8915370601810005e-09,4.196603376804e-10,172801.0
C26,2025-03-25 01:00:00,33.84375,4.183031382905e-09,-0.4388739023453,1.696869730949e-06,0.0009125062497333,8.478760719299e-06,5282.6530189509995,176400.0,3.0267983675e-08,0.2712937544167,1.9557774066930002e-08,0.9463423774042999,182.71875,0.7935064219618,-6.873500594604e-09,4.107313943255e-10,176400.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,21.0
C26,2025-03-25 01:00:00,32.640625,4.174459597284e-09,-0.4380749091555,1.616775989532e-06,0.0009123377967626001,8.312053978443e-06,5282.653335002,176400.0,2.142041921616e-08,0.2712937975728,4.4703483581540004e-08,0.9463424607905999,185.22265625,0.7927061084884001,-6.857249917698e-09,4.009095566351e-10,176401.0
C26,2025-03-25 02:00:00,31.125,4.1666021271320005e-09,0.04869668075507,1.5180557966229998e-06,0.0009121312759817,8.471310138702e-06,5282.652292252,180000.0,-5.122274160385e-09,0.2712691890963,4.7031790018080004e-08,0.9463439573558001,182.875,0.7934962839395001,-6.846356606805001e-09,3.871589838686e-10,180000.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,22.0
C26,2025-03-25 02:00:00,31.73828125,4.158744656979e-09,0.04905463193946,1.552514731884e-06,0.0009122141636908,8.409842848778e-06,5282.6524219679995,180000.0,-3.911554813385e-08,0.2712692812601,4.004687070847e-08,0.9463440261129,183.984375,0.7931376824881,-6.834570401576001e-09,3.6787246622200003e-10,180001.0
C26,2025-03-25 03:00:00,30.484375,4.162316234321e-09,0.5363461604904,1.482199877501e-06,0.0009119861060753,8.414033800364e-06,5282.651964188,183600.0,-4.563480615616e-08,0.2712447817711,7.450580596924e-09,0.946345382238,183.953125,0.7934073458349,-6.833141770639e-09,3.471573176386e-10,183600.0
