satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G21,2025-03-25 06:00:00,80.53125,4.0955277380260006e-09,2.733428819105,4.2468309402470005e-06,0.02574039902538,9.249895811081e-06,5152.81167984,194400.0,-2.197921276093e-07,2.823612294191,4.563480615616e-07,0.9604849345900001,195.875,-0.41275732995960007,-7.687820228571e-09,2.5715356862119998e-11,187200.0
G21,2025-03-25 08:00:00,86.0,4.002666727136e-09,-2.499060993933,4.695728421211e-06,0.025741974939590004,1.022592186928e-05,5152.80875206,201600.0,-4.041939973831e-07,2.823556997351,2.5145709514619995e-07,0.9604855929031001,185.75,-0.41274722997310004,-7.652461612885e-09,9.821837690392e-11,194400.0
G21,2025-03-25 10:00:00,74.125,4.195531903601001e-09,-1.44841298026,3.686174750328e-06,0.02574257529341,1.0425224900250002e-05,5152.8056888579995,208800.0,-2.495944499969e-07,2.82349818073,-2.924352884293e-07,0.9604856733636,185.21875,-0.4126864779111,-8.07926510525e-09,3.621579424748e-10,201600.0
G21,2025-03-25 12:00:00,77.3125,4.331966158064e-09,-0.3977766743208,3.902241587639e-06,0.025741429533810003,9.516254067421e-06,5152.801351546999,216000.0,2.4028122425079997e-07,2.823441459007,-5.215406417847e-07,0.9604870192482,200.625,-0.41261253910560003,-8.257843972348e-09,3.928735076157e-12,208818.0
G21,2025-03-25 14:00:00,75.375,4.443042213399001e-09,0.6529332295641,3.652647137642e-06,0.02574194851331,8.817762136459e-06,5152.802349091,223200.00000000003,5.532056093216e-07,2.823382008942,-1.732259988785e-07,0.9604866169458002,204.0625,-0.4126094333305,-8.252843764069e-09,-1.114332130692e-10,216018.0
G21,2025-03-25 16:00:00,84.84375,4.282678390745e-09,1.703587577672,4.7218054533e-06,0.02574209193699,9.065493941307e-06,5152.80513382,230399.99999999997,1.7508864402769998e-07,2.823326757452,3.2410025596619997e-07,0.9604860551851999,197.5,-0.412552869603,-7.797110495235e-09,-4.450185368083e-10,223218.0
G21,2025-03-25 18:00:00,74.71875,4.165887811663e-09,2.754177364279,4.015862941742e-06,0.02574002661277,1.061521470547e-05,5152.811880112,237600.0,-2.719461917877e-07,2.823269184311,4.6193599700929995e-07,0.9604841724096,172.5,-0.4124340411561,-7.637460988049001e-09,-1.29291099779e-10,230399.99999999997
G21,2025-03-25 19:59:44,78.875,4.154458764169e-09,-2.480649968023,4.194676876067999e-06,0.0257415168453,1.1408701539040001e-05,5152.809112549,244783.99999999997,-4.786998033524e-07,2.823214333661,2.458691596985e-07,0.9604835887053,161.9375,-0.4124207812667,-7.627817729226e-09,-5.7502395205569997e-11,239699.99999999997
G21,2025-03-25 20:00:00,78.875,4.154458764169e-09,-2.478314998625,4.194676876067999e-06,0.02574151905719,1.1408701539040001e-05,5152.809101105,244800.0,-4.768371582031e-07,2.823214213701,2.458691596985e-07,0.9604835887053,161.9375,-0.4124208339317,-7.627817729226e-09,-5.7502395205569997e-11,237618.00000000003
G21,2025-03-25 21:59:44,64.03125,4.423398538018e-09,-1.430015789166,3.039836883545e-06,0.025742238620300003,1.1587515473370002e-05,5152.805290222,251984.0,-1.6950070858e-07,2.823154672935,-4.023313522339e-07,0.9604825032201,161.65625,-0.4123444798484,-8.161411384115e-09,3.100129132822e-10,244817.99999999997
G22,2025-03-25 00:00:00,18.03125,4.929133889640001e-09,0.06660973812866999,8.79168510437e-07,0.013225602335299999,5.779787898063999e-06,5153.655916214,172800.0,-8.568167686462001e-08,0.913494592705,-1.844018697739e-07,0.9592618297455999,268.25,-1.064471602052,-8.441780205459001e-09,4.893060958486e-11,165618.0
G22,2025-03-25 01:59:44,22.8125,4.880917595524e-09,1.114505474781,1.0300427675249998e-06,0.013224916998300001,5.826354026794e-06,5153.6543445590005,179984.0,1.527369022369e-07,0.9134340454516,-3.185123205185e-07,0.9592630234867001,264.90625,-1.064505758263,-8.247129240322e-09,7.428880871279e-11,175206.0
G22,2025-03-25 02:00:00,22.8125,4.880917595524e-09,1.116839265067,1.0300427675249998e-06,0.01322491816245,5.826354026794e-06,5153.654342651001,180000.0,1.527369022369e-07,0.9134339108631,-3.185123205185e-07,0.9592630322643001,264.90625,-1.064505769967,-8.247129240322e-09,7.428880871279e-11,172818.0
G22,2025-03-25 03:59:44,24.03125,4.699838624286001e-09,2.164691074678,1.244246959686e-06,0.013224854483270002,5.796551704407e-06,5153.6545753479995,187184.0,1.3783574104309998e-07,0.9133775987575,1.266598701477e-07,0.9592643605939,264.3125,-1.064497580551,-7.867827726606e-09,-1.089331089298e-10,180018.0
G22,2025-03-25 06:00:00,23.96875,4.725196823414e-09,-3.065967714982,1.238659024239e-06,0.01322481606621,5.953013896942e-06,5153.654659271,194400.0,8.009374141693e-08,0.9133209662728,1.0617077350619998e-07,0.9592634565105,264.09375,-1.064496402902,-7.852112786301e-09,-1.2393373376600002e-10,187218.0
G22,2025-03-25 08:00:00,18.90625,4.840915929294e-09,-2.01572893655,1.005828380585e-06,0.01322403689846,5.740672349929999e-06,5153.656492233,201600.0,-1.303851604462e-07,0.9132643659723,3.46451997757e-07,0.9592612460412999,268.875,-1.064541728493,-8.116052351872e-09,-1.8893644138970001e-10,194418.0
G22,2025-03-25 10:00:00,21.28125,5.078782980268e-09,-0.9654996948806001,1.147389411926e-06,0.013223958783780002,5.632638931274e-06,5153.657356262001,208800.0,-1.527369022369e-07,0.9132026717911,-1.6205012798309999e-07,0.959258893669,271.4375,-1.064575846669,-8.551427629857e-09,1.928651764659e-11,201618.0
