satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
J04,2025-03-25 12:00:00,-597.4375,2.67011122085e-09,2.496286657571,-1.9121915102010002e-05,0.07527805748396,-1.524202525616e-05,6493.248729706,216000.0,-7.450580596924e-08,-1.647279622345,-2.700835466385e-07,0.6369748735888,648.65625,-1.56985007042,-2.8297607280360004e-09,-1.6572118866700002e-10,212406.0
J04,2025-03-25 13:00:00,-677.46875,3.1965617210550004e-09,2.758879974425,-2.104975283146e-05,0.07528577977791,-1.7134472727780002e-05,6493.230770111,219600.00000000003,1.2610107660289998e-06,-1.647299199115,4.6193599700929995e-07,0.6369729703324001,725.65625,-1.569891131604,-3.173346468332e-09,3.3751405881530003e-10,216006.0
J04,2025-03-25 14:00:00,-701.15625,3.0733423027570004e-09,3.021442328618,-2.181902527809e-05,0.07529071276076,-1.8747523427010003e-05,6493.219551086,223200.00000000003,3.7439167499539997e-07,-1.647304213998,-2.2351741790770002e-08,0.6369738100474001,776.96875,-1.569910490399,-2.9590518278150005e-09,2.5715356862119998e-11,219606.0
J04,2025-03-25 15:00:00,-703.5,2.891906173786e-09,-2.999193416124,-2.1846964955330003e-05,0.0752901918022,-1.9391998648640004e-05,6493.220348358001,226799.99999999997,1.6205012798309999e-07,-1.64731698381,3.2596290111539996e-07,0.63697394171,766.3125,-1.569910057375,-2.9144071110400003e-09,1.525063525017e-10,223206.00000000003
J04,2025-03-25 16:00:00,-732.90625,2.201520273585e-09,-2.736632176675,-2.2104009985920003e-05,0.07528589828871,-1.869723200798e-05,6493.228866576999,230399.99999999997,-1.8402934074399998e-06,-1.647339811184,1.279637217522e-06,0.6369762677497001,704.28125,-1.569914533905,-2.420815122381e-09,8.303917320059e-10,226806.00000000003
J04,2025-03-25 17:00:00,-782.0,1.650068731986e-09,-2.474061492626,-2.2748485207560002e-05,0.07528177136555,-1.797825098038e-05,6493.238245009999,234000.0,-2.37300992012e-06,-1.647351012748,-3.315508365631e-07,0.6369785367357,659.90625,-1.569940019401,-2.0407992931960002e-09,7.993190091308e-10,230418.0
J04,2025-03-25 18:00:00,-796.09375,2.097587372934e-09,-2.211505727416,-2.2804364562030002e-05,0.0752802263014,-1.8244609236720002e-05,6493.243019104,237600.0,-9.872019290924e-08,-1.647349574699,-5.420297384261999e-07,0.6369754953290001,660.09375,-1.569962899439,-2.657253542419e-09,1.5429214117270002e-10,234005.99999999997
J04,2025-03-25 19:00:00,-742.0625,2.741899925423e-09,-1.949005974413,-2.1461397409440005e-05,0.07528247218579,-1.82930380106e-05,6493.234474182,241200.0,5.532056093216e-07,-1.647354434513,4.6379864215850004e-07,0.6369715922636,654.46875,-1.569923960949,-3.279779473123e-09,-1.29291099779e-10,237605.99999999997
J04,2025-03-25 20:00:00,-663.96875,2.357241045694e-09,-1.686580884361,-1.9982457160950002e-05,0.07528655766509,-1.6314908862110002e-05,6493.210811614999,244800.0,1.206994056702e-06,-1.647369170487,-5.289912223816e-07,0.6369765574075,580.8125,-1.569797364407,-2.476174571181e-09,-2.142946405177e-12,241206.0
J04,2025-03-25 21:00:00,-635.25,1.2629097481170001e-09,-1.424178068699,-2.0062550902370003e-05,0.07528875372373,-1.3275071978570001e-05,6493.1840534210005,248400.0,3.965571522713e-06,-1.647378148415,9.499490261078e-08,0.6369875570886001,467.6875,-1.569647538189,-7.743179677371e-10,-1.782217093638e-10,244806.0
