satelite_id,Datetime,a0,a1,a2,IODEC,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,Spare1,IRN Week,Spare2,User Range accurracy,Health,TGD,Spare3,t_tm
I03,2023-12-11 16:00:00,-0.000162139069289,3.61524143955e-11,0.0,8.0,685.6875,1.3513420031000001e-08,-1.25157714496,2.2474676370600002e-05,0.00181828974746,2.69711017609e-06,6493.3748455,144000.0,1.34110450745e-07,0.5428024714790001,1.75088644028e-07,0.07304076696680001,-80.1875,0.09146054551600001,-1.24805198637e-08,6.63956227871e-10,0.0,2292.0,,2.0,0.0,-1.39698386192e-09,,144012.0
I03,2023-12-11 18:00:00,-0.0001618769019842,3.62661012332e-11,0.0,9.0,653.1875,1.14690491605e-08,-0.7248053444233,2.170726656914e-05,0.001819927827455,3.136694431305e-06,6493.383209229,151200.0,-2.197921276093e-07,0.5426932339229,-8.940696716309e-08,0.07304733108026,-94.8125,0.08984101766757001,-1.0520438218479999e-08,8.21462788651e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,151200.0
I03,2023-12-11 20:00:00,-0.00016161566600199999,3.6152414395469994e-11,0.0,10.0,719.4375,1.084330881019e-08,-0.20194301397710002,2.3752450942990003e-05,0.001811683643609,5.4985284805299995e-06,6493.360843658001,158400.0,1.117587089539e-08,0.5426162112861,-8.940696716309e-08,0.07305376499397,-167.25,0.09210087938845,-9.750406143553002e-09,8.114623720935001e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,158400.0
I03,2023-12-11 22:00:00,-0.0001613539643586,3.62661012332e-11,0.0,11.0,697.8125,1.2101932665499999e-08,0.3233351091651,2.3074448108670002e-05,0.001803332706913,8.102506399155e-06,6493.340475082,165600.0,-1.527369022369e-07,0.5425396875043,-1.303851604462e-07,0.07305871112000001,-252.81250000000003,0.09195093467408,-1.087045279799e-08,8.196769999800001e-10,0.0,2292.0,,2.0,0.0,-1.396983861923e-09,,165600.0
I06,2023-12-11 00:00:00,0.0005540493875742001,2.933120413218e-11,0.0,0.0,627.5,1.89065018174e-08,2.927767001202,2.0492821931840002e-05,0.0021849391050640004,-1.2557953596120001e-05,6493.555593491,86400.0,-1.3783574104309998e-07,0.8151514872228001,2.160668373108e-07,0.05436882669129,382.75,3.124132623909,-1.768645099739e-08,4.050168705784e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,86400.0
I06,2023-12-11 02:00:00,0.0005542547442019,2.921751729446e-11,0.0,1.0,646.0,2.113088018598e-08,-2.829876569387,2.0992010831830002e-05,0.0021831522462890003,-1.2915581464770002e-05,6493.560112,93600.0,-3.7625432014469996e-07,0.8150127718676,-5.587935447693e-08,0.05437046662246,399.0,3.123732208602,-1.995797418688e-08,4.453756945425e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,93600.0
I06,2023-12-11 04:00:00,0.0005544610321522,2.9103830456729997e-11,0.0,2.0,713.5,2.2176638031699997e-08,-2.302895466234,2.297013998032e-05,0.002177763846703,-1.3642013072970001e-05,6493.57641983,100800.0,-1.415610313416e-07,0.8148523409565,-2.384185791016e-07,0.05437314522546,422.875,3.121910754171,-2.111945113848e-08,5.150214527108e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,100800.0
I06,2023-12-11 06:00:00,0.0005546719767153001,2.887645678129e-11,0.0,3.0,687.125,2.210234922299e-08,-1.779496973386,2.2135674953460002e-05,0.0021789876045660004,-1.470744609833e-05,6493.566778183,108000.0,-1.676380634308e-07,0.8147068332726001,-2.831220626831e-07,0.05437689175866,457.3125,3.123654104869,-2.098087393761e-08,4.853773607725001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,108000.0
I06,2023-12-11 08:00:00,0.0005548819899559,2.8990143619009997e-11,0.0,4.0,688.8125,2.2180923924510003e-08,-1.256810634911,2.2232532501220002e-05,0.0021788206649939997,-1.6767531633380003e-05,6493.553850174,115199.99999999999,-1.564621925354e-07,0.8145389224613,-1.117587089539e-07,0.05438071582652,515.6875,3.126136245288,-2.1008017925410002e-08,5.743096365873e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,115199.99999999999
I06,2023-12-11 10:00:00,0.0005550892092288,2.8990143619009997e-11,0.0,5.0,654.0,2.339240295891e-08,-0.7305429969053,2.133101224899e-05,0.002180842449889,-1.6640871763230004e-05,6493.561393738,122400.0,5.960464477539e-08,0.8144039580281,-4.0978193283079996e-08,0.0543839342463,508.625,3.125004994144,-2.2302357554140003e-08,4.778770483544001e-10,0.0,2292.0,,2.0,0.0,-1.862645149231e-09,,122400.0
